9.803921548759241267e-01,5.973856121886017556e-01,3.411764695363901922e-01
9.776239891984475072e-01,5.773933021805010002e-01,3.319492506114684049e-01
9.748558235209709988e-01,5.574009921724002448e-01,3.227220316865465621e-01
9.720876578434944904e-01,5.374086821642994893e-01,3.134948127616247193e-01
9.693194921660178709e-01,5.174163721561987339e-01,3.042675938367029320e-01
9.665513264885413625e-01,4.974240621480979230e-01,2.950403749117811447e-01
9.637831608110648540e-01,4.774317521399971675e-01,2.858131559868593019e-01
9.610149951335882346e-01,4.574394421318964121e-01,2.765859370619375146e-01
9.582468294561117261e-01,4.374471321237956012e-01,2.673587181370156718e-01
9.524029214672750099e-01,4.180699703969300018e-01,2.584390725048170134e-01
9.434832758419519072e-01,3.993079560163250163e-01,2.498269996978555452e-01
9.345636302166288045e-01,3.805459416357200308e-01,2.412149268908940769e-01
9.256439845913057018e-01,3.617839272551150454e-01,2.326028540839325809e-01
9.167243389659825992e-01,3.430219128745100599e-01,2.239907812769711126e-01
9.078046933406596075e-01,3.242598984939050744e-01,2.153787084700096166e-01
8.988850477153365048e-01,3.054978841133000889e-01,2.067666356630481483e-01
8.899654020900134022e-01,2.867358697326951589e-01,1.981545628560866801e-01
8.810457564646902995e-01,2.679738553520901734e-01,1.895424900491252118e-01
8.721261108393673078e-01,2.492118409714851601e-01,1.809304172421637158e-01
8.632064652140442051e-01,2.304498265908801746e-01,1.723183444352022198e-01
8.542868195887211025e-01,2.116878122102751891e-01,1.637062716282407515e-01
8.453671739633979998e-01,1.929257978296702036e-01,1.550941988212792833e-01
8.316032368144089526e-01,1.771626305827632419e-01,1.527105017069989301e-01
8.162245374604035764e-01,1.623990780341996454e-01,1.524029277199188126e-01
8.008458381063983111e-01,1.476355254856360211e-01,1.520953537328387228e-01
7.854671387523930459e-01,1.328719729370724245e-01,1.517877797457586053e-01
7.700884393983876697e-01,1.181084203885088280e-01,1.514802057586785156e-01
7.547097400443824045e-01,1.033448678399452314e-01,1.511726317715983980e-01
7.393310406903770282e-01,8.858131529138160709e-02,1.508650577845183083e-01
7.239523413363717630e-01,7.381776274281801054e-02,1.505574837974381908e-01
7.085736419823664978e-01,5.905421019425441398e-02,1.502499098103580732e-01
6.931949426283611215e-01,4.429065764569081742e-02,1.499423358232779835e-01
6.778162432743558563e-01,2.952710509712719311e-02,1.496347618361978660e-01
6.624375439203504801e-01,1.476355254856359656e-02,1.493271878491177762e-01
6.470588445663452148e-01,0.000000000000000000e+00,1.490196138620376587e-01
